"","x"
"6727",114172990.880372
"6728",104395114.792766
"6729",95785996.5881805
"6730",108768034.04478
"6731",97769419.3024066
"6732",106467121.096273
"6733",115002480.447421
"6734",112793077.199621
"6735",98954381.3791627
"6736",102454873.68708
"6737",104935310.808589
"6738",106018877.298128
"6739",117374862.542743
"6740",105214304.265555
"6741",107466616.115965
"6742",98388113.9530868
"6743",108867235.557583
"6744",115907277.801533
"6745",95838906.5602703
"6746",109492129.714241
"6747",112582307.624955
"6748",106074082.549538
"6749",118774220.432251
"6750",99845654.7371483
"6751",134839311.607894
"6752",99183436.5862482
"6753",96917161.0940977
"6754",111495004.312762
"6755",108657137.906977
"6756",108842842.961944
"6757",111815316.66307
"6758",105134972.534611
"6759",112063653.399533
"6760",110524831.212163
"6761",101843843.00662
"6762",117734163.154185
"6763",104351227.999884
"6764",112007474.179192
"6765",175478170.731308
"6766",116536203.031323
"6767",94504077.5530003
"6768",114926128.395221
"6769",113180674.643068
"6770",108883047.858058
"6771",122504073.608922
"6772",100492001.275183
"6773",114679721.022088
"6774",112505032.613523
"6775",108863654.700265
"6776",109460737.149739
"6777",100720032.825262
"6778",106158294.330375
"6779",133751316.116723
"6780",189033095.277612
"6781",121306541.275334
"6782",139195484.192488
"6783",121209415.373574
"6784",109329147.637651
"6785",119423008.641602
"6786",103980124.558619
"6787",117514779.616112
"6788",110556199.788323
"6789",124470549.384433
"6790",101850290.55181
"6791",124442035.827968
"6792",104324841.012758
"6793",98309979.147392
"6794",106846145.448432
"6795",119647363.183419
"6796",299094851.15552
"6797",105733777.6196
"6798",116059607.458731
"6799",107913687.494369
"6800",114290964.131517
"6801",109156510.916186
"6802",110133110.575391
"6803",106953677.127067
"6804",107108399.203945
"6805",117364108.217899
"6806",107806500.78982
"6807",111923138.412752
"6808",111296071.321319
"6809",118964527.420163
"6810",90591765.7277573
"6811",105147710.157319
"6812",100266907.367519
"6813",114757201.225694
"6814",100916698.762005
"6815",120272881.050947
"6816",102820739.326577
"6817",109594411.035381
"6818",102675236.932398
"6819",101346525.333921
"6820",107881696.671662
"6821",104124197.747233
"6822",101503432.965477
"6823",103903908.575447
"6824",118035850.428844
"6825",107745749.890413
"6826",106397384.482249
"6827",113468720.363191
"6828",105430897.430959
"6829",120912942.640936
"6830",105827540.421422
"6831",112760531.160512
"6832",106670311.921128
"6833",120883208.230815
"6834",106183695.698464
"6835",129411635.305143
"6836",128937719.731284
"6837",92770783.6352745
"6838",98006589.7685519
"6839",108910761.394882
"6840",109191577.931113
"6841",100710078.060522
"6842",112509196.619053
"6843",116160891.346632
"6844",106517027.456849
"6845",127712249.571632
"6846",119453632.363111
"6847",103596846.392558
"6848",115321189.701732
"6849",111459075.330981
"6850",94701214.1080104
"6851",109498346.994379
"6852",117350147.771281
"6853",107323335.826929
"6854",113908131.212253
"6855",108911629.817227
"6856",108360468.262164
"6857",116977790.542613
"6858",101094277.841544
"6859",102422858.050297
"6860",89498789.3933389
"6861",109655257.333547
"6862",109731052.699019
"6863",106424798.109257
"6864",215971675.082444
"6865",113573423.756607
"6866",111653504.699619
"6867",155340260.643458
"6868",105373173.457798
"6869",104086151.670438
"6870",104198555.00023
"6871",101629149.758061
"6872",108307888.716294
"6873",110447698.914419
"6874",100373910.502973
"6875",107618791.278616
"6876",111897410.015661
"6877",116191892.372867
"6878",109470746.294124
"6879",109936162.462941
"6880",123341706.221177
"6881",116708662.797648
"6882",114223998.250467
"6883",99881174.7742469
"6884",108573340.204062
"6885",121876738.145066
"6886",104173866.063251
"6887",92648581.7702723
"6888",124165100.035298
"6889",114661517.177464
"6890",115146008.82726
"6891",100924153.020268
"6892",114131901.550609
"6893",94726182.5988159
"6894",131989653.725319
"6895",113835449.566694
"6896",119613604.460307
"6897",109554343.989083
"6898",104826103.594022
"6899",104045444.214985
"6900",110841879.490621
"6901",107563694.608225
"6902",111532107.934255
"6903",107618087.769389
"6904",105332878.843472
"6905",123171654.335623
"6906",112318644.577903
"6907",105567926.640924
"6908",109418610.122041
"6909",109911226.541933
"6910",108703265.435812
"6911",101609279.336366
"6912",101159657.52503
"6913",117262607.160874
"6914",111095640.986019
"6915",106162632.823378
"6916",116902983.796457
"6917",100279784.941347
"6918",123200448.652739
"6919",112781511.987864
"6920",109967425.280463
"6921",104901455.657109
"6922",112099541.78344
"6923",108899800.341234
"6924",429303820.504474
"6925",106165250.017165
"6926",104955774.499926
"6927",103271174.627885
"6928",98382342.7051306
"6929",104832344.633975
"6930",111141183.955297
"6931",110099874.089965
"6932",105357533.157749
"6933",110627313.451288
"6934",94026802.6705954
"6935",101640567.901044
"6936",137340055.002392
"6937",90786012.0237595
"6938",108029055.996557
"6939",112745155.657204
"6940",118589550.502925
"6941",105074583.308452
"6942",115459249.988305
"6943",113940515.988905
"6944",112345348.362356
"6945",90877188.3695168
"6946",124950872.700484
"6947",108972936.496953
"6948",104805066.98753
"6949",118919986.169369
"6950",115376365.035493
"6951",118223549.14024
"6952",116094826.74013
"6953",134696428.02984
"6954",104521992.179515
"6955",188641443.172656
"6956",112615197.923706
"6957",103093862.676805
"6958",91643634.7177195
"6959",104075113.997785
"6960",117552386.426283
"6961",110935150.144389
"6962",104281783.252132
"6963",95541844.7824495
"6964",119678113.358015
"6965",111027870.509614
"6966",116872144.498105
"6967",106755856.736237
"6968",100396176.699467
"6969",111081419.355182
"6970",124103343.722029
"6971",195635959.324205
"6972",112879638.289568
"6973",102799794.431675
"6974",114682028.286266
"6975",102220249.056256
"6976",127609927.719944
"6977",108370823.012042
"6978",139517451.587018
"6979",105623765.92652
"6980",109734864.872672
"6981",113572005.371698
"6982",116823764.887406
"6983",102339251.169907
"6984",108062452.579081
"6985",115940991.671377
"6986",107304126.77048
"6987",116237923.019093
"6988",133716476.262612
"6989",109333126.266651
"6990",110275783.786715
"6991",93611185.3186033
"6992",96556202.1108972
"6993",176780919.900883
"6994",106439286.952713
"6995",155567742.920401
"6996",108058974.153991
"6997",102263781.379455
"6998",120618780.580571
"6999",111885061.906451
"7000",108883804.448752
"7001",113676310.979736
"7002",106538035.995495
"7003",107430245.815502
"7004",95633905.7459485
"7005",112261103.605555
"7006",95434030.9928293
"7007",112733208.874187
"7008",102302097.102456
"7009",103715693.695476
"7010",104600621.512603
"7011",123300945.196876
"7012",102760135.653957
"7013",103803287.044533
"7014",119116674.858491
"7015",100752614.20514
"7016",125345407.260539
"7017",106874993.228474
"7018",100211557.960862
"7019",99626031.8347726
"7020",99481861.9970587
"7021",104788370.57046
"7022",112132638.106747
"7023",108070652.278144
"7024",99165190.1459418
"7025",112101626.963163
"7026",100967171.42322
"7027",110161023.906187
"7028",100682967.501175
"7029",109814491.355446
"7030",105930208.633841
"7031",113330898.501485
"7032",104063608.713156
"7033",104205471.409199
"7034",105407457.768624
"7035",103210909.496333
"7036",132943383.215089
"7037",103315900.245617
"7038",150729430.206484
"7039",113010369.819559
"7040",115580964.776934
"7041",112041560.090408
"7042",111614237.788283
"7043",115863038.54831
"7044",100483508.861197
"7045",104475710.849275
"7046",160983719.095598
"7047",108342271.850675
"7048",113282666.517253
"7049",102949518.504827
"7050",125670367.356411
"7051",119227740.696946
"7052",118476250.213104
"7053",123483002.938599
"7054",166592543.466374
"7055",116413289.199647
"7056",114640891.386882
"7057",110124730.773097
"7058",135270737.128709
"7059",100891704.040969
"7060",119676473.417333
"7061",104827983.469723
"7062",100982316.540909
"7063",96850408.1798427
"7064",115920266.742967
"7065",111100577.363125
"7066",106813400.759498
"7067",114350280.522871
"7068",292287461.977146
"7069",154448402.845407
"7070",117736202.667011
"7071",114744234.687418
"7072",115125954.538374
"7073",103257906.451402
"7074",119331543.156515
"7075",104613045.859777
"7076",109023857.756262
"7077",105242849.014037
"7078",111164755.264717
"7079",99088717.1629792
"7080",113943550.623209
"7081",115951677.061629
"7082",104157592.50644
"7083",99910832.6743991
"7084",122591807.102431
"7085",105837604.315807
"7086",105931909.203582
"7087",113691009.177381
"7088",100166533.938487
"7089",111650743.994004
"7090",110510670.220793
"7091",103459180.872515
"7092",114575654.821332
"7093",106211167.636723
"7094",107077923.720539
"7095",105184352.622744
"7096",100052598.404555
"7097",113644337.038848
"7098",110313835.530277
"7099",109318516.531702
"7100",107873310.07437
"7101",120168705.400606
"7102",103943691.514392
"7103",98188403.4853594
"7104",108052745.918688
"7105",95962057.8154637
"7106",115053726.62997
"7107",114212921.451704
"7108",116646651.933365
"7109",114187704.02815
"7110",109905666.585922
"7111",109509999.122594
"7112",109280815.483538
"7113",108181828.652264
"7114",112502557.511425
"7115",103555729.236982
"7116",113000696.218366
"7117",114005653.047955
"7118",99009917.1162761
"7119",141614596.566464
"7120",109954609.145163
"7121",131696105.725757
"7122",108881613.594496
"7123",92133180.3093834
"7124",107599852.938633
"7125",105270645.566297
"7126",113906231.986734
"7127",107784351.016481
"7128",103251637.485986
"7129",91712126.9927921
"7130",124223512.982516
"7131",126675138.10715
"7132",98525162.7639341
"7133",141714785.430211
"7134",117419926.206081
"7135",126541975.203021
"7136",156181047.500812
"7137",115518824.714257
"7138",105352377.599598
"7139",110053492.415618
"7140",123661818.580329
"7141",134179099.221857
"7142",107727543.798063
"7143",111168589.929734
"7144",117328548.196608
"7145",104764296.3522
"7146",114018941.173835
"7147",101316802.703022
"7148",111033547.656462
"7149",100461692.424006
"7150",93674036.4261789
"7151",115602281.445108
"7152",144889331.300903
"7153",107590676.731552
"7154",115976107.657479
"7155",148409692.05365
"7156",107406805.897625
"7157",109969340.037364
"7158",108608494.793244
"7159",105030410.809042
"7160",115183293.690812
"7161",115357332.064182
"7162",122678378.445771
"7163",117894947.35365
"7164",113785143.09089
"7165",108250660.263845
"7166",95651616.2325809
"7167",91233563.0396791
"7168",152250469.050835
"7169",104933934.308609
"7170",121530930.792231
"7171",103056869.211819
"7172",106300376.121811
"7173",111428530.151102
"7174",108979755.742167
"7175",106278148.989184
"7176",115898008.857747
"7177",105064367.618296
"7178",117225897.253126
"7179",104567791.883569
"7180",109922522.70513
"7181",104280224.517931
"7182",111569356.040477
"7183",106747781.981701
"7184",119939100.471383
"7185",113615407.182948
"7186",116972102.460312
"7187",137369275.064309
"7188",108361144.163838
"7189",94912560.6000033
"7190",119322267.62501
"7191",113249589.417743
"7192",107584610.242024
"7193",106812172.306556
"7194",124948021.951374
"7195",103554933.761225
"7196",108843720.858585
"7197",113189249.749991
"7198",110650688.594794
"7199",103922359.107836
"7200",107276364.623041
"7201",100720897.548148
"7202",92193655.4149773
"7203",89716934.1604258
"7204",105299071.16675
"7205",122092804.911313
"7206",118690333.58815
"7207",106965132.518939
"7208",106775551.906324
"7209",105211995.198009
"7210",117645968.384253
"7211",107435686.976966
"7212",121907333.582495
"7213",131256785.003497
"7214",117291584.641815
"7215",137792346.53451
"7216",108836599.104062
"7217",97983033.2786032
"7218",123976609.441109
"7219",103189990.405707
"7220",117094147.473187
"7221",128484214.427345
"7222",101513234.978064
"7223",108126574.946574
"7224",114505191.12812
"7225",111708874.710828
"7226",110162599.473979
"7227",114092855.476903
"7228",108346789.606094
"7229",100903824.636558
"7230",97638313.3066433
"7231",104545819.8429
"7232",110561501.141643
"7233",116352295.349296
"7234",96670106.0313699
"7235",107999255.777184
"7236",110209499.818637
"7237",108966957.538043
"7238",106441072.58697
"7239",108848015.744025
"7240",123470925.203763
"7241",112986849.268313
"7242",109908275.07815
"7243",110266570.124438
"7244",103650108.8841
"7245",128037652.786909
"7246",102646930.051716
"7247",95829898.1230928
"7248",103905770.272283
"7249",117666569.170373
"7250",119027617.061048
"7251",123578931.670662
"7252",130070097.029332
"7253",124458421.887981
"7254",132222186.939212
"7255",102144562.95564
"7256",96778357.1245525
"7257",102110103.135702
"7258",113276610.027451
"7259",97434450.3534739
"7260",106233797.340766
"7261",102277682.263817
"7262",116710250.783283
"7263",107303630.394473
"7264",102601511.424577
"7265",116403701.376603
"7266",103309127.460858
"7267",119131930.351599
"7268",98994847.9651
"7269",105551155.69057
"7270",101963474.581872
"7271",112093226.861056
"7272",114188838.248667
"7273",105365903.753159
